person_id,person_age,person_income,person_home_ownership,person_emp_length
29759,37,42500.0,RENT,1.0
29760,36,37400.0,MORTGAGE,2.0
29761,40,37440.0,MORTGAGE,3.0
29762,46,54250.0,RENT,3.0
29763,45,37500.0,MORTGAGE,1.0
29764,39,60000.0,RENT,1.0
29765,38,37500.0,OTHER,0.0
29766,36,37500.0,MORTGAGE,6.0
29767,37,68480.0,RENT,2.0
29768,36,74000.0,RENT,10.0
29769,41,31000.0,RENT,5.0
29770,42,38000.0,MORTGAGE,9.0
29771,46,140000.0,RENT,12.0
29772,37,21600.0,RENT,4.0
29773,50,36996.0,RENT,6.0
29774,39,60000.0,RENT,3.0
29775,36,54000.0,RENT,14.0
29776,42,32000.0,MORTGAGE,0.0
29777,36,85000.0,RENT,3.0
29778,40,13273.0,RENT,3.0
29779,37,78000.0,RENT,0.0
29780,37,12360.0,RENT,3.0
29781,38,17600.0,RENT,0.0
29782,45,19200.0,RENT,1.0
29783,50,19200.0,RENT,2.0
29784,37,20800.0,RENT,3.0
29785,41,21600.0,RENT,2.0
29786,37,22000.0,RENT,2.0
29787,38,22000.0,RENT,2.0
29788,41,24000.0,RENT,2.0
29789,36,38208.0,MORTGAGE,2.0
29790,45,38268.0,MORTGAGE,14.0
29791,42,26280.0,RENT,2.0
29792,37,38400.0,MORTGAGE,4.0
29793,36,27600.0,RENT,1.0
29794,44,38400.0,MORTGAGE,4.0
29795,40,28800.0,RENT,2.0
29796,37,29536.0,RENT,2.0
29797,37,38400.0,MORTGAGE,1.0
29798,36,30000.0,RENT,7.0
29799,36,38400.0,OWN,5.0
29800,45,31200.0,RENT,11.0
29801,44,38400.0,MORTGAGE,9.0
29802,44,32004.0,RENT,4.0
29803,39,38500.0,MORTGAGE,7.0
29804,36,34000.0,RENT,20.0
29805,45,34800.0,RENT,6.0
29806,36,38795.0,MORTGAGE,
29807,36,30000.0,RENT,0.0
29808,44,36000.0,RENT,6.0
29809,43,39000.0,MORTGAGE,12.0
29810,36,39000.0,MORTGAGE,8.0
29811,36,33000.0,RENT,2.0
29812,43,39996.0,RENT,1.0
29813,39,33996.0,RENT,6.0
29814,38,40000.0,RENT,5.0
29815,47,39000.0,MORTGAGE,5.0
29816,37,35000.0,RENT,5.0
29817,46,33099.0,MORTGAGE,2.0
29818,41,42000.0,RENT,0.0
29819,37,39480.0,OWN,4.0
29820,41,43000.0,RENT,2.0
29821,36,43000.0,RENT,6.0
29822,40,39500.0,OWN,0.0
29823,36,39520.0,OWN,14.0
29824,37,49000.0,RENT,0.0
29825,37,39600.0,MORTGAGE,17.0
29826,37,39700.0,MORTGAGE,4.0
29827,38,50000.0,RENT,5.0
29828,48,50004.0,RENT,8.0
29829,37,39960.0,OWN,21.0
29830,38,45000.0,RENT,1.0
29831,40,51000.0,RENT,1.0
29832,42,39996.0,MORTGAGE,2.0
29833,45,55000.0,RENT,1.0
29834,41,39996.0,MORTGAGE,8.0
29835,37,61260.0,RENT,6.0
29836,37,63000.0,RENT,0.0
29837,36,73000.0,RENT,3.0
29838,38,74000.0,RENT,21.0
29839,37,40000.0,MORTGAGE,13.0
29840,41,75000.0,RENT,15.0
29841,49,86400.0,RENT,0.0
29842,36,76000.0,RENT,2.0
29843,44,40000.0,MORTGAGE,8.0
29844,40,28800.0,RENT,3.0
29845,39,40000.0,OWN,4.0
29846,46,50000.0,RENT,0.0
29847,38,40000.0,OWN,6.0
29848,38,34000.0,MORTGAGE,14.0
29849,36,40000.0,OWN,4.0
29850,37,40000.0,MORTGAGE,2.0
29851,36,20004.0,RENT,1.0
29852,38,24000.0,RENT,0.0
29853,37,53976.0,RENT,
29854,36,40000.0,MORTGAGE,16.0
29855,36,40000.0,MORTGAGE,2.0
29856,36,40000.0,MORTGAGE,8.0
29857,37,40000.0,OWN,16.0
29858,38,40000.0,MORTGAGE,5.0
29859,39,40000.0,OWN,4.0
29860,45,32000.0,RENT,4.0
29861,46,35004.0,RENT,0.0
29862,46,40000.0,MORTGAGE,8.0
29863,44,35000.0,RENT,3.0
29864,38,42000.0,RENT,2.0
29865,41,40000.0,MORTGAGE,5.0
29866,37,45600.0,RENT,2.0
29867,43,50000.0,RENT,0.0
29868,36,40000.0,OWN,2.0
29869,39,52000.0,RENT,2.0
29870,40,53000.0,RENT,4.0
29871,38,65000.0,RENT,4.0
29872,43,67000.0,RENT,0.0
29873,39,84998.0,RENT,5.0
29874,39,110000.0,RENT,5.0
29875,50,35880.0,RENT,0.0
29876,38,42000.0,RENT,0.0
29877,41,45840.0,RENT,5.0
29878,50,40000.0,OWN,4.0
29879,47,40000.0,MORTGAGE,0.0
29880,43,40000.0,MORTGAGE,3.0
29881,38,47004.0,RENT,2.0
29882,36,14004.0,RENT,0.0
29883,38,40000.0,MORTGAGE,4.0
29884,39,24000.0,RENT,0.0
29885,37,30960.0,RENT,5.0
29886,36,40000.0,OWN,0.0
29887,38,33600.0,RENT,0.0
29888,40,40008.0,OWN,20.0
29889,38,40246.0,MORTGAGE,7.0
29890,37,36000.0,RENT,2.0
29891,38,40320.0,MORTGAGE,4.0
29892,36,40000.0,RENT,0.0
29893,46,40452.0,OWN,4.0
29894,36,40500.0,MORTGAGE,5.0
29895,37,40800.0,OWN,4.0
29896,37,40800.0,OWN,0.0
29897,36,40800.0,MORTGAGE,7.0
29898,42,40800.0,MORTGAGE,5.0
29899,39,40800.0,OWN,0.0
29900,37,55000.0,RENT,0.0
29901,46,60000.0,RENT,5.0
29902,39,56000.0,RENT,0.0
29903,39,64000.0,RENT,9.0
29904,37,59000.0,RENT,2.0
29905,42,41000.0,MORTGAGE,17.0
29906,36,41000.0,MORTGAGE,6.0
29907,49,80000.0,RENT,0.0
29908,48,92000.0,RENT,1.0
29909,43,41000.0,MORTGAGE,7.0
29910,40,41000.0,MORTGAGE,2.0
29911,45,107473.0,RENT,0.0
29912,41,41004.0,MORTGAGE,4.0
29913,37,95000.0,RENT,3.0
29914,39,83400.0,RENT,2.0
29915,38,96000.0,RENT,18.0
29916,42,100000.0,RENT,3.0
29917,38,112000.0,RENT,2.0
29918,37,103000.0,RENT,1.0
29919,49,115000.0,RENT,16.0
29920,40,41760.0,MORTGAGE,
29921,37,117000.0,RENT,10.0
29922,49,41869.0,MORTGAGE,8.0
29923,36,120000.0,RENT,2.0
29924,38,120000.0,RENT,3.0
29925,41,121200.0,RENT,1.0
29926,47,126000.0,RENT,1.0
29927,37,135000.0,RENT,1.0
29928,47,140000.0,RENT,4.0
29929,42,42000.0,OWN,4.0
29930,43,36000.0,MORTGAGE,
29931,49,42000.0,MORTGAGE,12.0
29932,36,166000.0,RENT,4.0
29933,40,73000.0,RENT,2.0
29934,36,24168.0,RENT,2.0
29935,36,55200.0,RENT,3.0
29936,43,42000.0,MORTGAGE,0.0
29937,38,42000.0,OWN,2.0
29938,36,42000.0,MORTGAGE,2.0
29939,37,42000.0,MORTGAGE,0.0
29940,39,67000.0,RENT,4.0
29941,37,42000.0,MORTGAGE,9.0
29942,36,42000.0,OWN,2.0
29943,37,70000.0,RENT,3.0
29944,39,42000.0,MORTGAGE,
29945,39,55000.0,RENT,1.0
29946,40,28000.0,RENT,2.0
29947,47,28500.0,RENT,2.0
29948,38,42000.0,MORTGAGE,5.0
29949,38,30000.0,RENT,5.0
29950,44,30000.0,RENT,6.0
29951,36,30000.0,RENT,1.0
29952,44,42000.0,MORTGAGE,4.0
29953,50,30000.0,RENT,8.0
29954,43,42000.0,MORTGAGE,3.0
29955,41,32000.0,RENT,0.0
29956,39,32000.0,RENT,0.0
29957,36,32004.0,RENT,3.0
29958,39,42000.0,OWN,5.0
29959,50,42000.0,MORTGAGE,3.0
29960,50,34000.0,RENT,2.0
29961,41,34800.0,RENT,4.0
29962,36,42000.0,MORTGAGE,16.0
29963,49,42000.0,MORTGAGE,15.0
29964,42,29000.0,RENT,1.0
29965,38,35000.0,RENT,6.0
29966,36,42000.0,MORTGAGE,11.0
29967,36,29000.0,RENT,0.0
29968,38,35000.0,RENT,5.0
29969,37,35028.0,RENT,3.0
29970,40,35827.0,RENT,13.0
29971,39,36000.0,RENT,3.0
29972,50,36000.0,RENT,0.0
29973,39,37000.0,RENT,6.0
29974,38,37200.0,RENT,1.0
29975,45,42320.0,MORTGAGE,6.0
29976,41,39000.0,RENT,0.0
29977,38,39500.0,RENT,4.0
29978,39,34000.0,RENT,3.0
29979,48,36655.0,MORTGAGE,
29980,42,40000.0,RENT,0.0
29981,36,40000.0,RENT,6.0
29982,45,34000.0,RENT,1.0
29983,37,40000.0,RENT,8.0
29984,40,42996.0,MORTGAGE,5.0
29985,40,42996.0,OWN,15.0
29986,48,41500.0,RENT,3.0
29987,41,42000.0,RENT,2.0
29988,38,43000.0,MORTGAGE,3.0
29989,45,43000.0,MORTGAGE,6.0
29990,36,37000.0,MORTGAGE,5.0
29991,39,37200.0,RENT,1.0
29992,43,43000.0,MORTGAGE,5.0
29993,38,45000.0,RENT,1.0
29994,38,43000.0,OWN,5.0
29995,38,39000.0,RENT,1.0
29996,41,45600.0,RENT,18.0
29997,41,43000.0,OWN,3.0
29998,39,43000.0,MORTGAGE,3.0
29999,40,43000.0,MORTGAGE,18.0
30000,41,47000.0,RENT,2.0
30001,50,41496.0,RENT,9.0
30002,36,43200.0,MORTGAGE,13.0
30003,44,48000.0,RENT,0.0
30004,47,43200.0,MORTGAGE,8.0
30005,39,48500.0,RENT,1.0
30006,45,43800.0,RENT,0.0
30007,41,56000.0,RENT,3.0
30008,36,43680.0,MORTGAGE,0.0
30009,36,43776.0,MORTGAGE,
30010,43,54000.0,RENT,0.0
30011,37,44000.0,MORTGAGE,14.0
30012,38,44000.0,MORTGAGE,3.0
30013,37,65000.0,RENT,7.0
30014,39,44000.0,MORTGAGE,2.0
30015,43,44000.0,MORTGAGE,8.0
30016,47,70000.0,RENT,2.0
30017,38,74000.0,RENT,9.0
30018,47,44000.0,OWN,3.0
30019,43,44000.0,OWN,18.0
30020,39,44000.0,MORTGAGE,14.0
30021,38,44000.0,OWN,2.0
30022,43,85000.0,RENT,14.0
30023,47,86000.0,RENT,0.0
30024,40,108000.0,RENT,10.0
30025,37,133000.0,RENT,3.0
30026,47,244000.0,RENT,10.0
30027,41,30000.0,RENT,3.0
30028,42,32400.0,RENT,1.0
30029,41,38200.0,RENT,4.0
30030,46,44782.0,MORTGAGE,14.0
30031,48,31824.0,RENT,18.0
30032,45,45000.0,MORTGAGE,20.0
30033,47,45000.0,OWN,10.0
30034,48,50000.0,RENT,1.0
30035,36,44000.0,RENT,2.0
30036,37,45000.0,OWN,5.0
30037,38,44000.0,RENT,0.0
30038,37,50000.0,RENT,0.0
30039,40,45000.0,MORTGAGE,5.0
30040,45,45000.0,MORTGAGE,14.0
30041,39,24000.0,RENT,1.0
30042,39,45000.0,MORTGAGE,2.0
30043,36,26000.0,RENT,
30044,37,27000.0,RENT,2.0
30045,39,45000.0,MORTGAGE,4.0
30046,37,43000.0,RENT,2.0
30047,38,64777.0,RENT,5.0
30048,42,68000.0,RENT,3.0
30049,39,30000.0,RENT,7.0
30050,42,2039784.0,RENT,0.0
30051,43,46000.0,RENT,3.0
30052,41,52000.0,RENT,2.0
30053,39,52273.0,RENT,3.0
30054,36,53000.0,RENT,5.0
30055,46,45000.0,MORTGAGE,7.0
30056,43,45000.0,MORTGAGE,3.0
30057,50,54996.0,RENT,0.0
30058,36,45000.0,MORTGAGE,2.0
30059,43,45000.0,OWN,
30060,38,45000.0,MORTGAGE,6.0
30061,36,58000.0,RENT,18.0
30062,39,45000.0,MORTGAGE,3.0
30063,41,52106.0,RENT,4.0
30064,40,58500.0,RENT,3.0
30065,38,60000.0,RENT,3.0
30066,36,45000.0,MORTGAGE,21.0
30067,41,60000.0,RENT,6.0
30068,37,60000.0,RENT,17.0
30069,40,60000.0,RENT,3.0
30070,37,63000.0,RENT,6.0
30071,38,64000.0,RENT,4.0
30072,40,65000.0,RENT,1.0
30073,43,65000.0,RENT,2.0
30074,37,59000.0,RENT,0.0
30075,44,65000.0,RENT,2.0
30076,39,68000.0,RENT,1.0
30077,36,45000.0,OWN,4.0
30078,38,70000.0,RENT,2.0
30079,37,45000.0,OWN,11.0
30080,44,54400.0,RENT,3.0
30081,43,71015.0,RENT,8.0
30082,50,75000.0,RENT,4.0
30083,42,45000.0,OWN,0.0
30084,40,76000.0,RENT,1.0
30085,36,45344.0,MORTGAGE,11.0
30086,37,84000.0,RENT,4.0
30087,50,45600.0,MORTGAGE,
30088,40,45600.0,MORTGAGE,20.0
30089,36,45600.0,MORTGAGE,6.0
30090,36,87000.0,RENT,5.0
30091,38,90000.0,RENT,2.0
30092,36,45600.0,MORTGAGE,8.0
30093,41,90000.0,RENT,0.0
30094,36,39600.0,MORTGAGE,17.0
30095,38,94000.0,RENT,3.0
30096,38,95000.0,RENT,9.0
30097,44,98000.0,RENT,19.0
30098,43,98760.0,RENT,8.0
30099,42,45760.0,MORTGAGE,4.0
30100,36,100000.0,RENT,14.0
30101,37,45996.0,MORTGAGE,11.0
30102,43,45996.0,MORTGAGE,2.0
30103,38,108000.0,RENT,3.0
30104,40,46000.0,MORTGAGE,5.0
30105,41,46000.0,MORTGAGE,3.0
30106,38,26000.0,RENT,0.0
30107,36,46000.0,MORTGAGE,3.0
30108,39,40000.0,RENT,2.0
30109,50,46000.0,MORTGAGE,8.0
30110,37,46000.0,MORTGAGE,9.0
30111,41,23400.0,RENT,2.0
30112,38,28584.0,RENT,4.0
30113,40,28800.0,RENT,4.0
30114,38,46150.0,MORTGAGE,6.0
30115,40,34500.0,RENT,2.0
30116,37,54000.0,RENT,15.0
30117,36,14400.0,RENT,0.0
30118,37,40680.0,MORTGAGE,6.0
30119,41,21000.0,RENT,1.0
30120,37,46996.0,MORTGAGE,2.0
30121,37,27000.0,RENT,4.0
30122,41,47000.0,MORTGAGE,19.0
30123,37,28800.0,RENT,0.0
30124,36,30000.0,RENT,0.0
30125,47,47000.0,MORTGAGE,9.0
30126,40,30000.0,RENT,4.0
30127,36,30996.0,RENT,2.0
30128,38,47000.0,MORTGAGE,5.0
30129,36,34000.0,RENT,5.0
30130,43,48000.0,RENT,1.0
30131,39,50000.0,RENT,5.0
30132,41,47000.0,MORTGAGE,5.0
30133,36,50000.0,RENT,2.0
30134,46,47000.0,MORTGAGE,5.0
30135,43,47000.0,OWN,2.0
30136,37,47000.0,MORTGAGE,4.0
30137,36,47000.0,MORTGAGE,0.0
30138,41,47000.0,OWN,2.0
30139,37,54000.0,RENT,2.0
30140,46,60070.0,RENT,2.0
30141,44,63000.0,RENT,4.0
30142,37,79600.0,RENT,5.0
30143,38,170000.0,RENT,0.0
30144,39,47471.0,MORTGAGE,5.0
30145,36,47500.0,MORTGAGE,8.0
30146,38,30000.0,RENT,0.0
30147,38,35000.0,RENT,0.0
30148,40,38004.0,RENT,2.0
30149,46,47844.0,OWN,16.0
30150,37,48000.0,MORTGAGE,4.0
30151,42,52800.0,RENT,3.0
30152,38,48000.0,MORTGAGE,9.0
30153,37,48000.0,OWN,8.0
30154,36,48000.0,MORTGAGE,6.0
30155,38,48000.0,MORTGAGE,3.0
30156,45,73000.0,RENT,0.0
30157,43,48000.0,MORTGAGE,2.0
30158,41,137004.0,RENT,0.0
30159,36,39996.0,RENT,1.0
30160,38,34000.0,RENT,4.0
30161,44,48000.0,MORTGAGE,9.0
30162,42,85000.0,RENT,3.0
30163,39,48000.0,MORTGAGE,
30164,48,39000.0,RENT,7.0
30165,38,48000.0,MORTGAGE,1.0
30166,38,48000.0,MORTGAGE,6.0
30167,39,23500.0,RENT,14.0
30168,48,44000.0,RENT,6.0
30169,43,48000.0,MORTGAGE,7.0
30170,44,119000.0,RENT,0.0
30171,38,35427.0,RENT,3.0
30172,42,48000.0,MORTGAGE,26.0
30173,37,42000.0,MORTGAGE,
30174,38,18720.0,RENT,0.0
30175,39,20400.0,RENT,3.0
30176,40,48000.0,MORTGAGE,2.0
30177,37,48000.0,MORTGAGE,3.0
30178,42,48000.0,OWN,0.0
30179,38,48000.0,OWN,
30180,37,24000.0,RENT,5.0
30181,47,48000.0,MORTGAGE,13.0
30182,38,25200.0,RENT,0.0
30183,48,42000.0,MORTGAGE,3.0
30184,37,27052.0,RENT,2.0
30185,44,48000.0,MORTGAGE,12.0
30186,45,48000.0,MORTGAGE,8.0
30187,36,28800.0,RENT,2.0
30188,36,48000.0,MORTGAGE,17.0
30189,48,30000.0,RENT,0.0
30190,46,48000.0,MORTGAGE,0.0
30191,39,30000.0,RENT,3.0
30192,41,30840.0,RENT,8.0
30193,39,48279.0,OWN,7.0
30194,37,48500.0,MORTGAGE,4.0
30195,38,32000.0,RENT,0.0
30196,43,33000.0,RENT,0.0
30197,39,48840.0,MORTGAGE,5.0
30198,38,34000.0,RENT,19.0
30199,36,34000.0,RENT,2.0
30200,38,48996.0,MORTGAGE,6.0
30201,38,49000.0,MORTGAGE,10.0
30202,36,49000.0,OWN,
30203,39,36000.0,RENT,2.0
30204,50,36000.0,RENT,13.0
30205,45,36000.0,RENT,2.0
30206,44,49200.0,MORTGAGE,2.0
30207,38,36400.0,RENT,1.0
30208,36,37008.0,RENT,8.0
30209,37,38000.0,RENT,4.0
30210,44,49510.0,MORTGAGE,5.0
30211,43,49578.0,MORTGAGE,11.0
30212,36,38160.0,RENT,3.0
30213,40,32400.0,RENT,
30214,42,33564.0,RENT,5.0
30215,38,49853.0,MORTGAGE,19.0
30216,44,39684.0,RENT,4.0
30217,36,49896.0,MORTGAGE,8.0
30218,36,49901.0,MORTGAGE,13.0
30219,39,40000.0,RENT,5.0
30220,36,50000.0,MORTGAGE,7.0
30221,38,41280.0,RENT,3.0
30222,44,43200.0,RENT,
30223,42,44000.0,RENT,0.0
30224,39,44500.0,RENT,5.0
30225,37,45000.0,RENT,11.0
30226,38,45000.0,RENT,6.0
30227,36,45000.0,RENT,14.0
30228,37,45000.0,RENT,0.0
30229,36,50000.0,MORTGAGE,8.0
30230,37,46000.0,RENT,4.0
30231,37,50000.0,MORTGAGE,15.0
30232,37,50000.0,MORTGAGE,0.0
30233,39,46500.0,RENT,13.0
30234,38,48000.0,RENT,7.0
30235,43,48000.0,RENT,1.0
30236,39,42000.0,RENT,2.0
30237,40,48000.0,RENT,1.0
30238,44,50000.0,MORTGAGE,8.0
30239,36,44000.0,RENT,2.0
30240,37,50000.0,MORTGAGE,4.0
30241,41,50000.0,RENT,0.0
30242,40,44000.0,RENT,0.0
30243,37,44000.0,RENT,0.0
30244,41,50000.0,RENT,0.0
30245,38,50004.0,RENT,2.0
30246,43,50000.0,MORTGAGE,12.0
30247,47,52000.0,RENT,3.0
30248,36,52000.0,RENT,0.0
30249,43,50000.0,MORTGAGE,2.0
30250,38,50000.0,MORTGAGE,8.0
30251,45,54981.0,RENT,2.0
30252,39,55000.0,RENT,2.0
30253,47,50000.0,MORTGAGE,3.0
30254,48,49000.0,RENT,2.0
30255,43,50000.0,OWN,3.0
30256,43,50000.0,MORTGAGE,11.0
30257,40,55182.0,RENT,0.0
30258,44,44000.0,MORTGAGE,2.0
30259,37,50000.0,MORTGAGE,0.0
30260,43,57000.0,RENT,3.0
30261,42,57996.0,RENT,26.0
30262,48,59000.0,RENT,2.0
30263,39,60000.0,RENT,2.0
30264,38,60000.0,RENT,0.0
30265,42,50000.0,MORTGAGE,5.0
30266,38,50000.0,MORTGAGE,4.0
30267,37,50000.0,MORTGAGE,6.0
30268,41,50000.0,MORTGAGE,24.0
30269,36,31000.0,RENT,3.0
30270,36,50000.0,MORTGAGE,2.0
30271,36,50000.0,MORTGAGE,13.0
30272,37,24000.0,RENT,4.0
30273,40,50000.0,MORTGAGE,5.0
30274,46,65000.0,RENT,1.0
30275,40,50000.0,MORTGAGE,1.0
30276,49,50000.0,MORTGAGE,8.0
30277,38,50000.0,MORTGAGE,6.0
30278,48,66000.0,RENT,6.0
30279,42,66500.0,RENT,8.0
30280,44,50000.0,OWN,6.0
30281,38,50000.0,MORTGAGE,5.0
30282,36,50000.0,OWN,1.0
30283,39,50000.0,MORTGAGE,1.0
30284,47,70000.0,RENT,3.0
30285,44,70000.0,RENT,15.0
30286,36,70000.0,RENT,4.0
30287,39,70000.0,RENT,1.0
30288,40,71599.0,RENT,0.0
30289,49,50000.0,MORTGAGE,4.0
30290,43,72000.0,RENT,5.0
30291,50,56100.0,RENT,3.0
30292,43,72600.0,RENT,2.0
30293,36,44000.0,MORTGAGE,9.0
30294,37,74568.0,RENT,0.0
30295,36,44004.0,MORTGAGE,1.0
30296,39,60520.0,RENT,6.0
30297,38,78000.0,RENT,2.0
30298,41,78000.0,RENT,3.0
30299,37,79000.0,RENT,2.0
30300,47,50004.0,MORTGAGE,22.0
30301,46,50004.0,MORTGAGE,5.0
30302,38,80000.0,RENT,17.0
30303,40,80000.0,RENT,0.0
30304,36,80000.0,RENT,7.0
30305,48,50016.0,OTHER,1.0
30306,39,86000.0,RENT,19.0
30307,37,86000.0,RENT,0.0
30308,36,50400.0,MORTGAGE,7.0
30309,46,105000.0,RENT,4.0
30310,42,110000.0,RENT,5.0
30311,42,160000.0,RENT,6.0
30312,41,50780.0,MORTGAGE,14.0
30313,42,51000.0,OWN,6.0
30314,42,51000.0,MORTGAGE,5.0
30315,36,25000.0,RENT,2.0
30316,40,44000.0,RENT,9.0
30317,43,33500.0,RENT,4.0
30318,45,51000.0,MORTGAGE,2.0
30319,37,55000.0,RENT,3.0
30320,41,51000.0,MORTGAGE,10.0
30321,36,51000.0,MORTGAGE,2.0
30322,37,51000.0,MORTGAGE,3.0
30323,44,57600.0,RENT,12.0
30324,48,57996.0,RENT,2.0
30325,36,51000.0,MORTGAGE,4.0
30326,39,51000.0,OWN,12.0
30327,36,52000.0,RENT,2.0
30328,45,54000.0,RENT,3.0
30329,36,60000.0,RENT,3.0
30330,42,55392.0,RENT,17.0
30331,50,51500.0,OWN,7.0
30332,38,62000.0,RENT,5.0
30333,46,51600.0,MORTGAGE,16.0
30334,38,65000.0,RENT,2.0
30335,36,51996.0,OWN,7.0
30336,40,68000.0,RENT,12.0
30337,39,73882.0,RENT,17.0
30338,36,51996.0,MORTGAGE,8.0
30339,37,52000.0,MORTGAGE,1.0
30340,36,75000.0,RENT,12.0
30341,36,46000.0,MORTGAGE,6.0
30342,36,52000.0,MORTGAGE,20.0
30343,38,52000.0,MORTGAGE,13.0
30344,42,97600.0,RENT,0.0
30345,47,52000.0,MORTGAGE,4.0
30346,37,52000.0,MORTGAGE,3.0
30347,43,175436.0,RENT,1.0
30348,37,14400.0,RENT,2.0
30349,38,52000.0,OWN,3.0
30350,36,52000.0,MORTGAGE,8.0
30351,40,52000.0,MORTGAGE,7.0
30352,36,52000.0,MORTGAGE,2.0
30353,37,21600.0,RENT,4.0
30354,38,52000.0,MORTGAGE,3.0
30355,36,24000.0,RENT,3.0
30356,41,28800.0,RENT,2.0
30357,37,30000.0,RENT,6.0
30358,41,30600.0,RENT,0.0
30359,47,31400.0,RENT,1.0
30360,45,52000.0,MORTGAGE,11.0
30361,44,52000.0,MORTGAGE,2.0
30362,36,52000.0,OWN,8.0
30363,41,52000.0,MORTGAGE,25.0
30364,47,52000.0,OWN,2.0
30365,39,42000.0,RENT,4.0
30366,37,52188.0,MORTGAGE,14.0
30367,40,52200.0,MORTGAGE,3.0
30368,36,50000.0,RENT,5.0
30369,42,52400.0,MORTGAGE,14.0
30370,39,52000.0,RENT,5.0
30371,39,53000.0,RENT,15.0
30372,38,55000.0,RENT,0.0
30373,40,60000.0,RENT,0.0
30374,36,52660.0,MORTGAGE,2.0
30375,40,75000.0,RENT,3.0
30376,36,46800.0,MORTGAGE,20.0
30377,46,52800.0,MORTGAGE,1.0
30378,37,26240.0,RENT,0.0
30379,41,53000.0,MORTGAGE,20.0
30380,40,52479.0,RENT,17.0
30381,37,89532.0,RENT,9.0
30382,45,19368.0,RENT,0.0
30383,36,53000.0,MORTGAGE,0.0
30384,37,29000.0,RENT,
30385,39,50760.0,RENT,4.0
30386,37,37500.0,RENT,0.0
30387,40,53000.0,MORTGAGE,2.0
30388,36,47000.0,MORTGAGE,4.0
30389,42,21120.0,RENT,12.0
30390,37,53532.0,MORTGAGE,12.0
30391,38,53712.0,MORTGAGE,7.0
30392,39,31200.0,RENT,2.0
30393,47,53808.0,MORTGAGE,4.0
30394,43,32000.0,RENT,0.0
30395,43,35000.0,RENT,
30396,39,54000.0,MORTGAGE,23.0
30397,40,54000.0,MORTGAGE,3.0
30398,37,51000.0,RENT,11.0
30399,48,54000.0,MORTGAGE,1.0
30400,37,60000.0,RENT,1.0
30401,39,76644.0,RENT,2.0
30402,43,80000.0,RENT,5.0
30403,44,80000.0,RENT,6.0
30404,40,54000.0,MORTGAGE,19.0
30405,41,54000.0,MORTGAGE,2.0
30406,36,112455.0,RENT,3.0
30407,38,48000.0,MORTGAGE,23.0
30408,39,54000.0,MORTGAGE,17.0
30409,37,54000.0,MORTGAGE,10.0
30410,40,25000.0,RENT,0.0
30411,36,54000.0,MORTGAGE,5.0
30412,36,48000.0,MORTGAGE,3.0
30413,47,54000.0,MORTGAGE,1.0
30414,46,54196.0,MORTGAGE,17.0
30415,37,48257.0,MORTGAGE,21.0
30416,41,54500.0,MORTGAGE,0.0
30417,36,54500.0,MORTGAGE,6.0
30418,39,32400.0,RENT,3.0
30419,37,54538.0,MORTGAGE,21.0
30420,37,54996.0,MORTGAGE,5.0
30421,39,54996.0,OWN,6.0
30422,47,54996.0,MORTGAGE,7.0
30423,41,37200.0,RENT,4.0
30424,39,37800.0,RENT,5.0
30425,42,55000.0,MORTGAGE,1.0
30426,46,55000.0,MORTGAGE,3.0
30427,37,35000.0,RENT,0.0
30428,43,55000.0,MORTGAGE,14.0
30429,45,49000.0,OWN,5.0
30430,36,41000.0,RENT,1.0
30431,38,55000.0,OWN,5.0
30432,36,55000.0,MORTGAGE,13.0
30433,36,42000.0,RENT,2.0
30434,43,42000.0,RENT,4.0
30435,40,55000.0,MORTGAGE,6.0
30436,39,55000.0,MORTGAGE,8.0
30437,41,43000.0,RENT,0.0
30438,40,38000.0,RENT,4.0
30439,36,44000.0,RENT,4.0
30440,38,55000.0,MORTGAGE,16.0
30441,36,45000.0,RENT,16.0
30442,43,45000.0,RENT,2.0
30443,37,45000.0,RENT,1.0
30444,43,45000.0,RENT,5.0
30445,41,55000.0,MORTGAGE,17.0
30446,38,47000.0,RENT,4.0
30447,37,55000.0,OWN,2.0
30448,46,55000.0,MORTGAGE,3.0
30449,38,55000.0,MORTGAGE,16.0
30450,41,50000.0,RENT,0.0
30451,39,50400.0,RENT,4.0
30452,38,52000.0,RENT,6.0
30453,36,55000.0,MORTGAGE,2.0
30454,39,53800.0,RENT,1.0
30455,39,55000.0,OWN,3.0
30456,36,49000.0,RENT,6.0
30457,36,55000.0,RENT,5.0
30458,41,58500.0,RENT,17.0
30459,37,60000.0,RENT,4.0
30460,44,55000.0,MORTGAGE,2.0
30461,39,23000.0,RENT,
30462,40,55000.0,MORTGAGE,2.0
30463,38,24000.0,RENT,5.0
30464,36,25200.0,RENT,3.0
30465,44,29088.0,RENT,3.0
30466,40,55000.0,OWN,2.0
30467,48,55000.0,MORTGAGE,7.0
30468,43,55000.0,OWN,17.0
30469,38,55000.0,MORTGAGE,3.0
30470,36,55000.0,OWN,6.0
30471,37,29000.0,RENT,5.0
30472,37,49000.0,MORTGAGE,3.0
30473,42,40000.0,RENT,0.0
30474,37,45000.0,RENT,1.0
30475,36,50000.0,RENT,6.0
30476,36,49074.0,MORTGAGE,3.0
30477,36,60000.0,RENT,1.0
30478,42,60000.0,RENT,3.0
30479,37,55236.0,MORTGAGE,9.0
30480,42,55308.0,OWN,8.0
30481,37,66560.0,RENT,11.0
