loan_id,person_id,loan_amnt,loan_int_rate,loan_intent,loan_grade,loan_status,loan_percent_income
26611,26611,2000.0,9.63,DEBTCONSOLIDATION,B,False,0.06
26612,26612,5000.0,10.99,HOMEIMPROVEMENT,B,False,0.05
26613,26613,11500.0,9.99,HOMEIMPROVEMENT,B,False,0.11
26614,26614,3000.0,14.17,VENTURE,C,True,0.03
26615,26615,2000.0,10.99,MEDICAL,B,False,0.06
26616,26616,10000.0,10.74,DEBTCONSOLIDATION,B,False,0.09
26617,26617,13750.0,5.79,HOMEIMPROVEMENT,A,False,0.13
26618,26618,10000.0,6.91,PERSONAL,A,False,0.09
26619,26619,10000.0,6.54,MEDICAL,A,False,0.09
26620,26620,7200.0,14.35,PERSONAL,C,False,0.07
26621,26621,3500.0,6.76,DEBTCONSOLIDATION,A,False,0.03
26622,26622,2000.0,11.99,MEDICAL,B,False,0.06
26623,26623,5000.0,12.87,HOMEIMPROVEMENT,C,False,0.05
26624,26624,2000.0,11.26,DEBTCONSOLIDATION,B,False,0.05
26625,26625,20000.0,12.53,VENTURE,C,False,0.19
26626,26626,11400.0,9.32,HOMEIMPROVEMENT,A,False,0.11
26627,26627,2000.0,12.87,MEDICAL,C,False,0.05
26628,26628,15000.0,14.62,DEBTCONSOLIDATION,D,True,0.16
26629,26629,20000.0,10.59,HOMEIMPROVEMENT,C,False,0.19
26630,26630,5600.0,13.98,EDUCATION,C,False,0.05
26631,26631,9600.0,13.79,MEDICAL,C,False,0.09
26632,26632,16000.0,6.99,DEBTCONSOLIDATION,A,False,0.15
26633,26633,17600.0,7.88,EDUCATION,A,False,0.16
26634,26634,22000.0,,VENTURE,E,False,0.2
26635,26635,2000.0,16.07,EDUCATION,D,False,0.05
26636,26636,3950.0,6.03,EDUCATION,A,False,0.04
26637,26637,15000.0,11.49,MEDICAL,B,False,0.14
26638,26638,15000.0,13.61,HOMEIMPROVEMENT,C,False,0.14
26639,26639,18400.0,12.41,PERSONAL,C,False,0.17
26640,26640,7500.0,14.5,MEDICAL,E,True,0.08
26641,26641,8275.0,10.59,PERSONAL,C,True,0.09
26642,26642,6000.0,12.23,VENTURE,C,False,0.05
26643,26643,8000.0,11.12,PERSONAL,B,False,0.07
26644,26644,12000.0,12.09,HOMEIMPROVEMENT,C,False,0.11
26645,26645,2000.0,8.49,PERSONAL,A,False,0.07
26646,26646,10000.0,10.99,DEBTCONSOLIDATION,B,False,0.09
26647,26647,2000.0,7.9,DEBTCONSOLIDATION,A,False,0.05
26648,26648,3600.0,6.03,HOMEIMPROVEMENT,A,False,0.03
26649,26649,15000.0,,PERSONAL,A,True,0.45
26650,26650,5000.0,9.91,MEDICAL,B,False,0.05
26651,26651,9000.0,11.71,DEBTCONSOLIDATION,B,False,0.08
26652,26652,16000.0,7.9,EDUCATION,A,False,0.15
26653,26653,15000.0,5.79,DEBTCONSOLIDATION,A,True,0.45
26654,26654,6000.0,6.03,MEDICAL,A,False,0.05
26655,26655,6000.0,10.65,HOMEIMPROVEMENT,B,False,0.05
26656,26656,20000.0,,HOMEIMPROVEMENT,B,False,0.18
26657,26657,2000.0,7.49,VENTURE,A,False,0.05
26658,26658,2000.0,15.27,DEBTCONSOLIDATION,C,False,0.05
26659,26659,2000.0,14.65,DEBTCONSOLIDATION,C,False,0.05
26660,26660,17000.0,6.03,VENTURE,A,False,0.15
26661,26661,10000.0,10.65,VENTURE,B,False,0.09
26662,26662,22400.0,,PERSONAL,B,False,0.2
26663,26663,5000.0,,MEDICAL,B,False,0.05
26664,26664,10200.0,5.42,EDUCATION,A,False,0.09
26665,26665,2000.0,11.49,DEBTCONSOLIDATION,B,False,0.05
26666,26666,10000.0,10.99,EDUCATION,B,False,0.09
26667,26667,2000.0,,MEDICAL,D,False,0.05
26668,26668,9000.0,11.49,EDUCATION,B,True,0.09
26669,26669,35000.0,10.59,HOMEIMPROVEMENT,B,True,0.36
26670,26670,4800.0,5.99,MEDICAL,A,False,0.04
26671,26671,5200.0,16.49,DEBTCONSOLIDATION,D,True,0.05
26672,26672,6000.0,11.99,DEBTCONSOLIDATION,B,False,0.05
26673,26673,7925.0,10.59,HOMEIMPROVEMENT,B,True,0.08
26674,26674,15000.0,,DEBTCONSOLIDATION,A,False,0.14
26675,26675,18000.0,6.99,MEDICAL,A,False,0.16
26676,26676,2000.0,7.29,MEDICAL,A,False,0.05
26677,26677,10000.0,,MEDICAL,D,True,0.1
26678,26678,12000.0,10.74,PERSONAL,B,False,0.11
26679,26679,10000.0,7.29,MEDICAL,A,False,0.09
26680,26680,30000.0,11.11,VENTURE,B,False,0.27
26681,26681,5600.0,10.74,VENTURE,B,False,0.05
26682,26682,13000.0,6.92,HOMEIMPROVEMENT,A,False,0.45
26683,26683,6700.0,6.92,HOMEIMPROVEMENT,A,False,0.06
26684,26684,6000.0,6.92,MEDICAL,A,False,0.05
26685,26685,5000.0,17.51,HOMEIMPROVEMENT,E,False,0.05
26686,26686,10000.0,10.37,MEDICAL,B,False,0.09
26687,26687,11000.0,5.79,VENTURE,A,False,0.1
26688,26688,15000.0,10.0,VENTURE,B,False,0.14
26689,26689,12000.0,10.37,VENTURE,B,False,0.11
26690,26690,12000.0,10.74,MEDICAL,B,False,0.11
26691,26691,25000.0,10.36,DEBTCONSOLIDATION,B,False,0.23
26692,26692,2000.0,6.99,PERSONAL,A,False,0.04
26693,26693,15000.0,6.54,HOMEIMPROVEMENT,A,False,0.14
26694,26694,2000.0,14.65,MEDICAL,C,False,0.04
26695,26695,9200.0,5.79,MEDICAL,A,False,0.08
26696,26696,25000.0,,DEBTCONSOLIDATION,B,False,0.23
26697,26697,2000.0,9.99,DEBTCONSOLIDATION,B,False,0.04
26698,26698,5000.0,7.51,MEDICAL,A,False,0.05
26699,26699,25000.0,16.32,VENTURE,D,False,0.23
26700,26700,25000.0,11.12,VENTURE,B,False,0.23
26701,26701,3500.0,11.49,HOMEIMPROVEMENT,B,False,0.03
26702,26702,2000.0,10.65,MEDICAL,B,False,0.04
26703,26703,2000.0,15.62,EDUCATION,D,True,0.05
26704,26704,12800.0,16.82,EDUCATION,E,False,0.12
26705,26705,10750.0,11.86,HOMEIMPROVEMENT,B,False,0.1
26706,26706,12000.0,13.61,PERSONAL,C,False,0.11
26707,26707,4800.0,7.51,DEBTCONSOLIDATION,A,False,0.04
26708,26708,2000.0,14.96,DEBTCONSOLIDATION,D,True,0.05
26709,26709,2000.0,7.68,EDUCATION,A,False,0.04
26710,26710,8500.0,7.51,EDUCATION,A,False,0.08
26711,26711,6000.0,,VENTURE,B,False,0.05
26712,26712,12000.0,15.21,MEDICAL,D,True,0.12
26713,26713,2000.0,7.66,DEBTCONSOLIDATION,A,False,0.04
26714,26714,2000.0,10.99,VENTURE,B,False,0.04
26715,26715,2000.0,14.79,VENTURE,C,False,0.04
26716,26716,2000.0,11.49,MEDICAL,B,True,0.05
26717,26717,23800.0,10.25,MEDICAL,B,False,0.22
26718,26718,2000.0,11.48,HOMEIMPROVEMENT,B,False,0.04
26719,26719,23000.0,11.48,VENTURE,B,False,0.21
26720,26720,10000.0,8.59,HOMEIMPROVEMENT,A,False,0.09
26721,26721,5000.0,14.26,HOMEIMPROVEMENT,C,False,0.05
26722,26722,12000.0,13.57,VENTURE,C,False,0.11
26723,26723,9000.0,11.48,EDUCATION,B,False,0.08
26724,26724,15000.0,9.88,VENTURE,B,True,0.44
26725,26725,4800.0,7.74,MEDICAL,A,False,0.04
26726,26726,12000.0,8.94,EDUCATION,A,False,0.11
26727,26727,15000.0,7.9,VENTURE,A,True,0.43
26728,26728,5000.0,14.96,VENTURE,D,False,0.05
26729,26729,15000.0,10.99,PERSONAL,B,True,0.43
26730,26730,15000.0,8.94,VENTURE,A,False,0.14
26731,26731,15000.0,13.11,MEDICAL,C,True,0.43
26732,26732,6000.0,7.4,MEDICAL,A,False,0.05
26733,26733,15000.0,13.22,DEBTCONSOLIDATION,C,True,0.43
26734,26734,15000.0,16.32,VENTURE,E,False,0.14
26735,26735,5000.0,9.63,PERSONAL,A,False,0.05
26736,26736,5000.0,16.95,MEDICAL,E,True,0.05
26737,26737,15000.0,10.95,DEBTCONSOLIDATION,B,True,0.15
26738,26738,4000.0,13.79,MEDICAL,C,False,0.04
26739,26739,15000.0,16.4,DEBTCONSOLIDATION,E,True,0.5
26740,26740,6000.0,9.45,EDUCATION,B,False,0.05
26741,26741,6000.0,9.51,DEBTCONSOLIDATION,B,False,0.05
26742,26742,2500.0,8.07,PERSONAL,A,False,0.02
26743,26743,15000.0,,HOMEIMPROVEMENT,B,False,0.14
26744,26744,12000.0,10.36,MEDICAL,B,False,0.11
26745,26745,25000.0,12.73,PERSONAL,C,False,0.23
26746,26746,12000.0,,MEDICAL,B,False,0.11
26747,26747,18000.0,12.17,HOMEIMPROVEMENT,D,False,0.16
26748,26748,15000.0,15.95,EDUCATION,D,True,0.5
26749,26749,15000.0,11.14,PERSONAL,B,True,0.41
26750,26750,15000.0,9.62,MEDICAL,B,True,0.41
26751,26751,10400.0,9.91,MEDICAL,B,False,0.09
26752,26752,15000.0,10.62,VENTURE,B,True,0.41
26753,26753,5150.0,6.62,HOMEIMPROVEMENT,A,False,0.05
26754,26754,15000.0,6.03,MEDICAL,A,True,0.4
26755,26755,15000.0,7.9,PERSONAL,A,True,0.4
26756,26756,15000.0,13.06,MEDICAL,C,True,0.4
26757,26757,14400.0,12.18,MEDICAL,B,False,0.51
26758,26758,5000.0,14.27,PERSONAL,C,False,0.04
26759,26759,15000.0,6.91,DEBTCONSOLIDATION,A,True,0.39
26760,26760,3000.0,7.74,DEBTCONSOLIDATION,A,False,0.03
26761,26761,15000.0,12.73,EDUCATION,C,True,0.39
26762,26762,15000.0,6.17,EDUCATION,A,True,0.39
26763,26763,15000.0,13.49,EDUCATION,C,False,0.13
26764,26764,12000.0,,VENTURE,A,False,0.11
26765,26765,8000.0,16.02,PERSONAL,D,False,0.07
26766,26766,14000.0,9.63,EDUCATION,B,False,0.13
26767,26767,25000.0,,VENTURE,D,True,0.25
26768,26768,8000.0,6.17,PERSONAL,A,False,0.07
26769,26769,15000.0,11.12,HOMEIMPROVEMENT,B,False,0.13
26770,26770,25000.0,14.61,PERSONAL,D,False,0.22
26771,26771,13000.0,13.57,EDUCATION,C,False,0.12
26772,26772,12800.0,8.94,EDUCATION,A,False,0.11
26773,26773,15000.0,6.91,MEDICAL,A,True,0.38
26774,26774,6800.0,5.79,VENTURE,A,False,0.06
26775,26775,15000.0,,PERSONAL,A,True,0.38
26776,26776,6000.0,5.42,DEBTCONSOLIDATION,A,False,0.05
26777,26777,15000.0,9.88,PERSONAL,B,True,0.38
26778,26778,10400.0,15.62,HOMEIMPROVEMENT,D,False,0.09
26779,26779,3000.0,13.35,EDUCATION,C,False,0.03
26780,26780,15000.0,16.35,EDUCATION,E,True,0.44
26781,26781,24000.0,,DEBTCONSOLIDATION,A,False,0.21
26782,26782,5000.0,12.69,PERSONAL,B,False,0.04
26783,26783,19000.0,16.35,HOMEIMPROVEMENT,E,False,0.17
26784,26784,8000.0,7.49,DEBTCONSOLIDATION,A,False,0.07
26785,26785,15000.0,11.71,MEDICAL,B,True,0.37
26786,26786,15000.0,7.88,DEBTCONSOLIDATION,A,True,0.37
26787,26787,6425.0,6.03,DEBTCONSOLIDATION,A,False,0.06
26788,26788,5000.0,13.49,MEDICAL,C,False,0.04
26789,26789,6000.0,8.9,HOMEIMPROVEMENT,A,False,0.22
26790,26790,15000.0,8.49,EDUCATION,A,True,0.37
26791,26791,15000.0,11.48,MEDICAL,B,True,0.37
26792,26792,15000.0,16.77,HOMEIMPROVEMENT,D,True,0.42
26793,26793,15000.0,15.68,HOMEIMPROVEMENT,E,False,0.13
26794,26794,5000.0,,EDUCATION,A,False,0.04
26795,26795,15000.0,8.94,VENTURE,A,False,0.13
26796,26796,18000.0,12.99,VENTURE,C,False,0.16
26797,26797,15000.0,10.99,PERSONAL,B,True,0.36
26798,26798,2100.0,11.99,VENTURE,B,False,0.02
26799,26799,3000.0,6.39,HOMEIMPROVEMENT,A,False,0.03
26800,26800,7500.0,8.63,MEDICAL,A,False,0.07
26801,26801,16000.0,16.77,EDUCATION,D,False,0.14
26802,26802,7200.0,13.49,HOMEIMPROVEMENT,C,True,0.07
26803,26803,8000.0,18.64,VENTURE,E,False,0.07
26804,26804,7200.0,6.03,MEDICAL,A,False,0.06
26805,26805,12000.0,,DEBTCONSOLIDATION,A,False,0.11
26806,26806,26000.0,8.49,HOMEIMPROVEMENT,A,False,0.23
26807,26807,9975.0,5.42,DEBTCONSOLIDATION,A,False,0.09
26808,26808,2000.0,11.12,PERSONAL,B,False,0.07
26809,26809,7000.0,11.49,EDUCATION,B,False,0.06
26810,26810,20000.0,13.06,EDUCATION,C,False,0.18
26811,26811,5000.0,14.59,VENTURE,D,False,0.18
26812,26812,14000.0,,MEDICAL,A,False,0.12
26813,26813,20000.0,14.74,MEDICAL,D,True,0.2
26814,26814,21000.0,13.16,DEBTCONSOLIDATION,C,False,0.18
26815,26815,12000.0,7.29,PERSONAL,A,False,0.1
26816,26816,20000.0,13.48,PERSONAL,C,False,0.17
26817,26817,8000.0,8.94,VENTURE,A,False,0.07
26818,26818,15000.0,7.88,VENTURE,A,True,0.35
26819,26819,7450.0,11.71,PERSONAL,B,False,0.06
26820,26820,15000.0,6.92,DEBTCONSOLIDATION,A,False,0.13
26821,26821,33000.0,18.64,PERSONAL,E,True,0.32
26822,26822,15000.0,,VENTURE,A,True,0.35
26823,26823,14000.0,6.03,PERSONAL,A,False,0.12
26824,26824,22000.0,7.51,EDUCATION,A,False,0.19
26825,26825,14400.0,12.69,PERSONAL,B,False,0.13
26826,26826,22000.0,12.69,VENTURE,B,False,0.19
26827,26827,15000.0,,MEDICAL,B,True,0.34
26828,26828,15000.0,11.86,PERSONAL,B,True,0.34
26829,26829,10000.0,12.42,MEDICAL,B,False,0.09
26830,26830,15000.0,11.48,MEDICAL,B,True,0.34
26831,26831,15000.0,,VENTURE,B,True,0.34
26832,26832,15000.0,16.49,VENTURE,D,True,0.34
26833,26833,5000.0,7.51,HOMEIMPROVEMENT,A,False,0.04
26834,26834,15000.0,7.88,MEDICAL,A,True,0.34
26835,26835,5000.0,6.03,DEBTCONSOLIDATION,A,False,0.04
26836,26836,7200.0,7.9,HOMEIMPROVEMENT,A,False,0.06
26837,26837,18500.0,,MEDICAL,A,False,0.16
26838,26838,1000.0,5.99,MEDICAL,A,False,0.01
26839,26839,16800.0,5.42,DEBTCONSOLIDATION,A,False,0.15
26840,26840,28000.0,,MEDICAL,A,False,0.24
26841,26841,18000.0,10.59,PERSONAL,B,False,0.16
26842,26842,10500.0,13.49,MEDICAL,C,False,0.09
26843,26843,5000.0,8.49,DEBTCONSOLIDATION,A,False,0.04
26844,26844,25000.0,7.49,HOMEIMPROVEMENT,A,False,0.22
26845,26845,22000.0,15.23,MEDICAL,C,False,0.19
26846,26846,8100.0,16.49,EDUCATION,D,False,0.07
26847,26847,5000.0,,VENTURE,B,False,0.04
26848,26848,35000.0,15.28,EDUCATION,D,False,0.3
26849,26849,5600.0,13.43,VENTURE,C,False,0.05
26850,26850,4500.0,12.68,PERSONAL,C,False,0.04
26851,26851,12000.0,7.29,EDUCATION,A,False,0.1
26852,26852,20000.0,14.17,HOMEIMPROVEMENT,C,True,0.19
26853,26853,18000.0,10.37,DEBTCONSOLIDATION,B,False,0.16
26854,26854,24000.0,,HOMEIMPROVEMENT,A,False,0.21
26855,26855,15000.0,,DEBTCONSOLIDATION,C,True,0.33
26856,26856,15000.0,17.56,DEBTCONSOLIDATION,E,True,0.38
26857,26857,6000.0,5.79,MEDICAL,A,False,0.05
26858,26858,6500.0,13.98,VENTURE,C,False,0.06
26859,26859,8000.0,7.51,MEDICAL,A,False,0.07
26860,26860,25000.0,11.86,MEDICAL,B,False,0.22
26861,26861,7200.0,13.85,HOMEIMPROVEMENT,C,False,0.06
26862,26862,4000.0,13.48,DEBTCONSOLIDATION,C,False,0.03
26863,26863,16000.0,13.85,VENTURE,C,False,0.14
26864,26864,6300.0,6.76,EDUCATION,A,False,0.05
26865,26865,6000.0,8.0,VENTURE,A,False,0.22
26866,26866,14400.0,11.14,VENTURE,B,False,0.13
26867,26867,9600.0,12.87,MEDICAL,C,False,0.08
26868,26868,20000.0,13.79,EDUCATION,C,False,0.17
26869,26869,20000.0,16.95,EDUCATION,E,False,0.17
26870,26870,10000.0,8.0,HOMEIMPROVEMENT,A,False,0.09
26871,26871,15000.0,12.18,PERSONAL,B,True,0.33
26872,26872,10200.0,,MEDICAL,A,False,0.09
26873,26873,15000.0,11.48,DEBTCONSOLIDATION,B,True,0.33
26874,26874,7000.0,6.62,PERSONAL,A,False,0.06
26875,26875,10000.0,11.36,DEBTCONSOLIDATION,B,False,0.09
26876,26876,18000.0,7.49,DEBTCONSOLIDATION,A,False,0.16
26877,26877,12000.0,13.49,VENTURE,C,False,0.1
26878,26878,6000.0,7.29,MEDICAL,A,False,0.05
26879,26879,14000.0,7.51,VENTURE,A,False,0.12
26880,26880,15000.0,8.49,DEBTCONSOLIDATION,A,True,0.32
26881,26881,21600.0,10.62,EDUCATION,B,False,0.19
26882,26882,25000.0,12.18,MEDICAL,B,False,0.22
26883,26883,1800.0,13.23,DEBTCONSOLIDATION,C,True,0.06
26884,26884,15000.0,12.84,EDUCATION,C,False,0.13
26885,26885,8200.0,13.85,MEDICAL,C,False,0.07
26886,26886,6775.0,8.59,MEDICAL,A,False,0.06
26887,26887,1800.0,12.53,MEDICAL,C,False,0.05
26888,26888,24000.0,8.9,DEBTCONSOLIDATION,A,True,0.23
26889,26889,6600.0,5.99,VENTURE,A,False,0.25
26890,26890,15000.0,14.79,DEBTCONSOLIDATION,C,False,0.13
26891,26891,1800.0,5.42,DEBTCONSOLIDATION,A,False,0.05
26892,26892,7800.0,8.9,VENTURE,A,False,0.07
26893,26893,20000.0,6.17,HOMEIMPROVEMENT,A,False,0.17
26894,26894,3600.0,6.91,HOMEIMPROVEMENT,A,False,0.03
26895,26895,18000.0,,HOMEIMPROVEMENT,A,False,0.15
26896,26896,1800.0,14.22,DEBTCONSOLIDATION,C,False,0.05
26897,26897,13500.0,8.49,EDUCATION,A,False,0.11
26898,26898,20000.0,6.17,VENTURE,A,False,0.17
26899,26899,17500.0,7.37,PERSONAL,A,False,0.15
26900,26900,21000.0,13.49,MEDICAL,C,False,0.18
26901,26901,14400.0,12.99,DEBTCONSOLIDATION,C,False,0.12
26902,26902,7000.0,11.36,VENTURE,B,False,0.27
26903,26903,12500.0,6.17,HOMEIMPROVEMENT,A,False,0.11
26904,26904,16000.0,7.9,DEBTCONSOLIDATION,A,False,0.14
26905,26905,6000.0,12.69,MEDICAL,B,False,0.05
26906,26906,10000.0,6.17,PERSONAL,A,False,0.08
26907,26907,5000.0,13.92,PERSONAL,C,False,0.04
26908,26908,15000.0,,DEBTCONSOLIDATION,B,True,0.31
26909,26909,3500.0,13.49,VENTURE,C,False,0.03
26910,26910,35000.0,7.9,EDUCATION,A,False,0.3
26911,26911,15000.0,6.91,DEBTCONSOLIDATION,A,False,0.13
26912,26912,15000.0,11.99,PERSONAL,B,True,0.31
26913,26913,8800.0,,MEDICAL,B,False,0.07
26914,26914,6000.0,12.42,HOMEIMPROVEMENT,B,False,0.23
26915,26915,5325.0,10.38,MEDICAL,B,False,0.04
26916,26916,25000.0,12.73,PERSONAL,C,False,0.21
26917,26917,4500.0,11.71,VENTURE,B,False,0.17
26918,26918,18000.0,10.99,PERSONAL,B,False,0.15
26919,26919,5000.0,7.51,EDUCATION,A,False,0.04
26920,26920,6000.0,,HOMEIMPROVEMENT,A,False,0.05
26921,26921,9000.0,13.47,MEDICAL,C,False,0.08
26922,26922,24000.0,20.86,PERSONAL,G,True,0.22
26923,26923,6800.0,13.16,HOMEIMPROVEMENT,C,False,0.06
26924,26924,5000.0,9.32,DEBTCONSOLIDATION,A,False,0.04
26925,26925,9500.0,8.94,HOMEIMPROVEMENT,A,False,0.08
26926,26926,14050.0,8.9,EDUCATION,A,False,0.12
26927,26927,8000.0,8.9,DEBTCONSOLIDATION,A,False,0.07
26928,26928,17000.0,6.03,EDUCATION,A,False,0.14
26929,26929,3000.0,8.49,MEDICAL,A,False,0.12
26930,26930,2500.0,7.49,HOMEIMPROVEMENT,A,False,0.1
26931,26931,15000.0,11.36,PERSONAL,B,True,0.31
26932,26932,16000.0,12.42,VENTURE,B,False,0.13
26933,26933,35000.0,8.9,EDUCATION,A,False,0.29
26934,26934,28000.0,7.9,MEDICAL,A,False,0.23
26935,26935,20000.0,11.71,EDUCATION,B,False,0.17
26936,26936,15000.0,14.25,PERSONAL,E,True,0.36
26937,26937,15000.0,12.99,MEDICAL,C,True,0.31
26938,26938,15000.0,12.87,PERSONAL,C,True,0.31
26939,26939,20000.0,10.65,EDUCATION,B,False,0.17
26940,26940,12000.0,10.65,VENTURE,B,False,0.1
26941,26941,15000.0,10.75,VENTURE,B,True,0.31
26942,26942,7000.0,,PERSONAL,D,False,0.06
26943,26943,15000.0,13.49,DEBTCONSOLIDATION,C,False,0.13
26944,26944,15000.0,13.24,PERSONAL,D,True,0.34
26945,26945,2000.0,12.69,VENTURE,B,False,0.02
26946,26946,15000.0,16.77,VENTURE,D,False,0.3
26947,26947,5000.0,9.91,VENTURE,B,False,0.04
26948,26948,6900.0,10.65,HOMEIMPROVEMENT,B,False,0.06
26949,26949,10000.0,6.62,HOMEIMPROVEMENT,A,False,0.08
26950,26950,12000.0,6.03,VENTURE,A,False,0.1
26951,26951,11000.0,6.03,EDUCATION,A,False,0.09
26952,26952,7100.0,8.9,MEDICAL,A,False,0.06
26953,26953,28000.0,8.9,MEDICAL,A,False,0.23
26954,26954,7000.0,7.49,PERSONAL,A,False,0.06
26955,26955,8000.0,,PERSONAL,A,False,0.07
26956,26956,5000.0,10.65,VENTURE,B,False,0.04
26957,26957,28250.0,16.77,PERSONAL,D,False,0.24
26958,26958,4200.0,12.69,EDUCATION,B,False,0.04
26959,26959,20000.0,7.51,DEBTCONSOLIDATION,A,False,0.17
26960,26960,20000.0,12.42,DEBTCONSOLIDATION,B,False,0.17
26961,26961,10000.0,8.94,EDUCATION,A,False,0.39
26962,26962,15000.0,7.49,PERSONAL,A,False,0.3
26963,26963,4800.0,10.99,MEDICAL,B,False,0.04
26964,26964,7800.0,10.99,VENTURE,B,False,0.07
26965,26965,6000.0,10.99,PERSONAL,B,False,0.05
26966,26966,7200.0,9.99,DEBTCONSOLIDATION,B,False,0.06
26967,26967,14500.0,5.42,MEDICAL,A,False,0.12
26968,26968,14000.0,11.99,PERSONAL,B,False,0.12
26969,26969,8400.0,15.99,DEBTCONSOLIDATION,D,True,0.08
26970,26970,15000.0,6.54,DEBTCONSOLIDATION,A,True,0.34
26971,26971,18000.0,11.49,PERSONAL,B,False,0.15
26972,26972,15000.0,,EDUCATION,B,False,0.13
26973,26973,10000.0,16.89,MEDICAL,D,True,0.09
26974,26974,7500.0,10.99,PERSONAL,B,False,0.06
26975,26975,8000.0,5.99,PERSONAL,A,False,0.07
26976,26976,3000.0,11.49,HOMEIMPROVEMENT,B,False,0.03
26977,26977,4925.0,,DEBTCONSOLIDATION,B,True,0.05
26978,26978,20000.0,7.49,EDUCATION,A,False,0.17
26979,26979,8000.0,15.62,PERSONAL,D,False,0.07
26980,26980,15000.0,10.99,HOMEIMPROVEMENT,B,False,0.13
26981,26981,35000.0,13.49,DEBTCONSOLIDATION,C,True,0.32
26982,26982,15000.0,13.16,VENTURE,C,False,0.3
26983,26983,15000.0,12.72,HOMEIMPROVEMENT,C,False,0.3
26984,26984,8850.0,10.99,MEDICAL,B,False,0.07
26985,26985,4500.0,5.99,MEDICAL,A,False,0.04
26986,26986,15000.0,10.28,EDUCATION,C,False,0.3
26987,26987,6600.0,7.49,HOMEIMPROVEMENT,A,False,0.06
26988,26988,7000.0,5.99,DEBTCONSOLIDATION,A,False,0.06
26989,26989,7000.0,8.49,VENTURE,A,False,0.06
26990,26990,14400.0,10.74,EDUCATION,B,False,0.12
26991,26991,10000.0,13.06,VENTURE,C,False,0.08
26992,26992,6000.0,6.92,PERSONAL,A,False,0.05
26993,26993,8000.0,11.11,MEDICAL,B,False,0.07
26994,26994,14000.0,7.29,MEDICAL,A,False,0.12
26995,26995,5000.0,5.42,DEBTCONSOLIDATION,A,False,0.04
26996,26996,9600.0,7.66,MEDICAL,A,False,0.08
26997,26997,5000.0,13.06,HOMEIMPROVEMENT,C,False,0.04
26998,26998,10000.0,5.42,EDUCATION,A,False,0.08
26999,26999,15000.0,20.25,PERSONAL,F,False,0.29
27000,27000,20000.0,10.37,EDUCATION,B,False,0.17
27001,27001,18000.0,10.74,HOMEIMPROVEMENT,B,False,0.15
27002,27002,18400.0,9.63,DEBTCONSOLIDATION,B,False,0.15
27003,27003,6500.0,13.49,MEDICAL,C,False,0.26
27004,27004,10000.0,13.49,MEDICAL,C,False,0.4
27005,27005,20000.0,15.28,MEDICAL,D,True,0.19
27006,27006,6000.0,5.42,EDUCATION,A,False,0.05
27007,27007,8000.0,10.37,EDUCATION,B,False,0.07
27008,27008,15000.0,5.79,PERSONAL,A,False,0.13
27009,27009,15000.0,10.99,VENTURE,B,False,0.29
27010,27010,5000.0,14.09,DEBTCONSOLIDATION,D,False,0.04
27011,27011,8000.0,12.61,PERSONAL,C,False,0.07
27012,27012,16800.0,6.91,MEDICAL,A,False,0.14
27013,27013,4800.0,10.36,EDUCATION,B,False,0.04
27014,27014,10000.0,6.17,VENTURE,A,False,0.08
27015,27015,2000.0,,EDUCATION,B,False,0.02
27016,27016,22000.0,13.72,MEDICAL,C,False,0.18
27017,27017,25000.0,20.03,DEBTCONSOLIDATION,G,True,0.23
27018,27018,7000.0,7.14,EDUCATION,A,False,0.06
27019,27019,6000.0,7.14,EDUCATION,A,False,0.05
27020,27020,25000.0,16.32,PERSONAL,D,False,0.21
27021,27021,14000.0,7.88,EDUCATION,A,False,0.12
27022,27022,5600.0,10.75,HOMEIMPROVEMENT,B,False,0.05
27023,27023,3600.0,14.84,PERSONAL,D,False,0.03
27024,27024,15000.0,16.29,PERSONAL,D,False,0.28
27025,27025,8000.0,7.51,VENTURE,A,False,0.07
27026,27026,20000.0,,PERSONAL,B,False,0.17
27027,27027,23000.0,11.49,VENTURE,B,False,0.19
27028,27028,1600.0,8.88,EDUCATION,B,False,0.07
27029,27029,1600.0,15.05,MEDICAL,D,True,0.07
27030,27030,8400.0,7.14,VENTURE,A,False,0.07
27031,27031,5000.0,10.38,DEBTCONSOLIDATION,B,False,0.04
27032,27032,25000.0,15.95,HOMEIMPROVEMENT,D,False,0.21
27033,27033,1600.0,16.69,MEDICAL,E,True,0.06
27034,27034,25000.0,10.99,VENTURE,B,False,0.21
27035,27035,12000.0,13.48,VENTURE,C,False,0.1
27036,27036,7000.0,6.76,PERSONAL,A,False,0.06
27037,27037,9000.0,10.25,MEDICAL,B,False,0.07
27038,27038,10000.0,7.51,MEDICAL,A,False,0.08
27039,27039,25000.0,16.07,MEDICAL,D,True,0.23
27040,27040,4700.0,7.14,PERSONAL,A,False,0.04
27041,27041,25000.0,14.96,DEBTCONSOLIDATION,D,True,0.23
27042,27042,1600.0,10.25,DEBTCONSOLIDATION,B,False,0.05
27043,27043,6000.0,7.74,HOMEIMPROVEMENT,A,False,0.05
27044,27044,7500.0,7.74,EDUCATION,A,False,0.06
27045,27045,20000.0,13.92,PERSONAL,C,False,0.17
27046,27046,20000.0,11.14,VENTURE,B,False,0.17
27047,27047,1600.0,13.49,DEBTCONSOLIDATION,C,False,0.04
27048,27048,7000.0,8.94,HOMEIMPROVEMENT,A,False,0.06
