person_age,person_income,person_home_ownership,person_employment_length,loan_purpose,loan_grade,loan_amount,loan_interest_rate,loan_status,loan_to_income_ratio,cb_person_default_on_file,cb_credit_history_length,person_income_log,loan_amount_log,loan_grade_numeric,credit_history_bins
27,54000,mortgage,4.0,medical,A,9000,6.62,False,0.17,N,10,10.896757843893464,9.105090961257083,1,"(5, 10]"
27,35000,rent,0.0,medical,A,6400,7.74,False,0.18,N,5,10.463131911491969,8.764209507142004,1,"(0, 5]"
30,36000,rent,2.0,education,B,6400,10.59,False,0.18,N,9,10.491301994830229,8.764209507142004,2,"(5, 10]"
30,54000,mortgage,6.0,medical,A,5375,,False,0.1,N,5,10.896757843893464,8.589699882202986,1,"(0, 5]"
30,54000,mortgage,14.0,education,B,14500,10.65,False,0.27,N,9,10.896757843893464,9.581972891547895,2,"(5, 10]"
34,37000,rent,2.0,education,C,6400,13.61,False,0.17,N,9,10.518700218288163,8.764209507142004,3,"(5, 10]"
30,54000,mortgage,13.0,medical,A,10000,7.9,False,0.19,N,10,10.896757843893464,9.210440366976515,1,"(5, 10]"
28,48000,mortgage,13.0,personal,C,5000,15.27,True,0.1,Y,5,10.778977123006351,8.517393171418904,3,"(0, 5]"
34,54000,mortgage,5.0,home-improvement,A,27000,7.9,False,0.5,N,5,10.896757843893464,10.203629181337648,1,"(0, 5]"
34,32000,rent,0.0,home-improvement,D,6400,15.62,True,0.2,N,5,10.373522431293592,8.764209507142004,4,"(0, 5]"
30,54000,mortgage,0.0,venture,A,9600,,False,0.18,N,8,10.896757843893464,9.169622538697624,1,"(5, 10]"
28,42000,rent,0.0,medical,A,6400,5.79,False,0.15,N,6,10.645448706505872,8.764209507142004,1,"(5, 10]"
33,54000,mortgage,8.0,medical,A,3800,8.9,False,0.07,N,7,10.896757843893464,8.24301946898925,1,"(5, 10]"
34,43000,rent,1.0,medical,A,6400,9.63,False,0.15,N,5,10.66897865021924,8.764209507142004,1,"(0, 5]"
32,54000,mortgage,16.0,personal,A,11200,6.03,False,0.21,N,9,10.896757843893464,9.32375833901174,1,"(5, 10]"
30,54000,mortgage,1.0,home-improvement,A,4000,6.03,False,0.07,N,5,10.896757843893464,8.294299608857235,1,"(0, 5]"
35,54000,own,4.0,venture,A,6000,6.62,False,0.11,N,9,10.896757843893464,8.699681400989514,1,"(5, 10]"
32,41000,rent,2.0,medical,D,6400,15.65,True,0.16,Y,6,10.62135173563291,8.764209507142004,4,"(5, 10]"
33,54000,mortgage,3.0,education,C,10000,15.23,False,0.19,Y,8,10.896757843893464,9.210440366976515,3,"(5, 10]"
27,54000,mortgage,11.0,medical,A,4000,,False,0.07,N,8,10.896757843893464,8.294299608857235,1,"(5, 10]"
32,50000,rent,16.0,home-improvement,D,6400,,False,0.13,Y,10,10.819798284210286,8.764209507142004,4,"(5, 10]"
30,50000,rent,2.0,venture,B,6400,11.71,False,0.13,N,6,10.819798284210286,8.764209507142004,2,"(5, 10]"
28,54000,mortgage,12.0,medical,A,4150,7.49,False,0.08,N,6,10.896757843893464,8.33110454805304,1,"(5, 10]"
32,50000,rent,0.0,education,C,6400,13.35,False,0.13,N,8,10.819798284210286,8.764209507142004,3,"(5, 10]"
33,54000,mortgage,6.0,education,B,2100,9.99,False,0.04,N,6,10.896757843893464,7.650168700845001,2,"(5, 10]"
27,50000,rent,4.0,home-improvement,C,6400,13.23,False,0.13,Y,7,10.819798284210286,8.764209507142004,3,"(5, 10]"
29,54000,mortgage,13.0,medical,B,12000,11.99,False,0.22,N,8,10.896757843893464,9.39274525863144,2,"(5, 10]"
28,56000,rent,4.0,personal,A,6400,7.29,False,0.11,N,9,10.933124826700707,8.764209507142004,1,"(5, 10]"
34,56000,rent,2.0,personal,C,6400,,False,0.11,Y,5,10.933124826700707,8.764209507142004,3,"(0, 5]"
32,57192,rent,5.0,personal,A,6400,8.0,False,0.11,N,5,10.95418679225676,8.764209507142004,1,"(0, 5]"
34,54000,mortgage,5.0,personal,A,3500,5.99,False,0.06,N,6,10.896757843893464,8.160803920954665,1,"(5, 10]"
33,58000,rent,5.0,medical,A,6400,7.51,False,0.11,N,8,10.968215530759236,8.764209507142004,1,"(5, 10]"
32,54000,mortgage,9.0,education,B,3000,,False,0.06,N,7,10.896757843893464,8.006700845440367,2,"(5, 10]"
27,58500,rent,11.0,venture,B,6400,12.53,False,0.11,N,5,10.97679912709094,8.764209507142004,2,"(0, 5]"
29,54000,mortgage,1.0,venture,D,10000,16.89,False,0.19,N,5,10.896757843893464,9.210440366976515,4,"(0, 5]"
32,54000,mortgage,3.0,debt-consolidation,A,10975,7.66,False,0.2,N,7,10.896757843893464,9.303466349965667,1,"(5, 10]"
31,54000,mortgage,4.0,venture,A,6000,7.66,False,0.11,N,6,10.896757843893464,8.699681400989514,1,"(5, 10]"
28,64775,rent,9.0,personal,C,6400,12.87,True,0.1,Y,10,11.07869044336595,8.764209507142004,3,"(5, 10]"
33,66000,rent,2.0,venture,D,6400,14.96,True,0.1,N,7,11.097425172408933,8.764209507142004,4,"(5, 10]"
35,69000,rent,5.0,debt-consolidation,D,6400,16.77,True,0.09,Y,8,11.141876276228,8.764209507142004,4,"(5, 10]"
29,75000,rent,5.0,venture,A,6400,7.49,False,0.09,N,8,11.225256725762891,8.764209507142004,1,"(5, 10]"
32,54000,mortgage,3.0,debt-consolidation,A,12000,7.66,False,0.22,N,6,10.896757843893464,9.39274525863144,1,"(5, 10]"
32,54000,mortgage,6.0,education,A,4800,,False,0.09,N,7,10.896757843893464,8.476579508530941,1,"(5, 10]"
32,80000,rent,1.0,medical,B,6400,10.99,False,0.08,N,10,11.289794413577894,8.764209507142004,2,"(5, 10]"
34,54000,mortgage,5.0,medical,A,10000,7.29,False,0.19,N,7,10.896757843893464,9.210440366976515,1,"(5, 10]"
32,80000,rent,0.0,medical,A,6400,7.88,False,0.08,N,8,11.289794413577894,8.764209507142004,1,"(5, 10]"
28,87000,rent,7.0,venture,B,6400,10.39,False,0.07,N,6,11.373674891823535,8.764209507142004,2,"(5, 10]"
30,90000,rent,2.0,education,A,6400,6.62,False,0.07,N,7,11.407576060361786,8.764209507142004,1,"(5, 10]"
28,54000,mortgage,3.0,venture,B,10000,9.99,False,0.19,N,9,10.896757843893464,9.210440366976515,2,"(5, 10]"
34,90000,rent,4.0,medical,B,6400,,False,0.07,N,7,11.407576060361786,8.764209507142004,2,"(5, 10]"
32,95000,rent,5.0,home-improvement,C,6400,11.54,False,0.07,N,5,11.461642696843066,8.764209507142004,3,"(0, 5]"
29,96000,rent,3.0,home-improvement,B,6400,11.49,False,0.07,N,8,11.472113887062386,8.764209507142004,2,"(5, 10]"
32,54000,mortgage,0.0,debt-consolidation,A,5000,5.79,False,0.09,N,6,10.896757843893464,8.517393171418904,1,"(5, 10]"
28,54000,mortgage,1.0,personal,A,11000,6.54,False,0.2,N,9,10.896757843893464,9.305741456739437,1,"(5, 10]"
28,54000,mortgage,1.0,venture,B,6250,9.99,False,0.12,N,6,10.896757843893464,8.740496729931813,2,"(5, 10]"
31,48000,mortgage,15.0,personal,B,5000,10.36,True,0.1,N,5,10.778977123006351,8.517393171418904,2,"(0, 5]"
31,54000,mortgage,12.0,debt-consolidation,A,6000,7.14,False,0.11,N,5,10.896757843893464,8.699681400989514,1,"(0, 5]"
30,54000,mortgage,12.0,medical,C,15000,14.72,False,0.28,Y,9,10.896757843893464,9.61587214452889,3,"(5, 10]"
28,54000,mortgage,12.0,debt-consolidation,A,11500,7.88,False,0.21,N,6,10.896757843893464,9.35018926709258,1,"(5, 10]"
32,54000,mortgage,12.0,personal,A,3500,7.88,False,0.06,N,6,10.896757843893464,8.160803920954665,1,"(5, 10]"
28,54000,mortgage,11.0,home-improvement,A,1200,7.51,False,0.02,N,7,10.896757843893464,7.0909098220799835,1,"(5, 10]"
34,54000,mortgage,17.0,home-improvement,A,4000,6.39,False,0.07,N,5,10.896757843893464,8.294299608857235,1,"(0, 5]"
27,54000,mortgage,4.0,debt-consolidation,A,2000,7.14,False,0.04,N,9,10.896757843893464,7.601402334583733,1,"(5, 10]"
27,27000,rent,3.0,medical,B,6900,9.99,False,0.26,N,7,10.203629181337648,8.839421607620602,2,"(5, 10]"
31,48000,mortgage,9.0,medical,A,8000,7.14,True,0.17,N,8,10.778977123006351,8.987321812850125,1,"(5, 10]"
30,39500,rent,3.0,education,A,6925,7.88,False,0.18,N,9,10.584081267024454,8.843037724962366,1,"(5, 10]"
30,54000,mortgage,5.0,education,A,5000,7.88,False,0.09,N,5,10.896757843893464,8.517393171418904,1,"(0, 5]"
28,54000,mortgage,2.0,education,B,9250,11.36,False,0.17,N,10,10.896757843893464,9.132486932771318,2,"(5, 10]"
32,43000,rent,2.0,medical,B,6950,9.91,False,0.16,N,9,10.66897865021924,8.846640813100485,2,"(5, 10]"
29,54000,mortgage,2.0,debt-consolidation,A,5000,7.14,False,0.09,N,5,10.896757843893464,8.517393171418904,1,"(0, 5]"
34,54000,own,8.0,medical,B,5000,10.62,False,0.09,N,7,10.896757843893464,8.517393171418904,2,"(5, 10]"
35,25200,rent,0.0,personal,E_or_lower,7000,15.68,True,0.28,Y,7,10.134638955251866,8.853808274977197,6,"(5, 10]"
33,54000,mortgage,7.0,venture,C,7500,13.22,False,0.14,N,10,10.896757843893464,8.922791623969637,3,"(5, 10]"
27,54000,own,2.0,home-improvement,B,9600,12.18,False,0.18,N,8,10.896757843893464,9.169622538697624,2,"(5, 10]"
29,26280,rent,0.0,education,B,7000,,False,0.27,N,9,10.176601523624978,8.853808274977197,2,"(5, 10]"
28,54000,mortgage,9.0,education,A,10000,8.59,False,0.19,N,8,10.896757843893464,9.210440366976515,1,"(5, 10]"
29,27000,rent,4.0,venture,C,7000,13.72,False,0.26,N,7,10.203629181337648,8.853808274977197,3,"(5, 10]"
32,27600,rent,0.0,medical,A,7000,6.54,False,0.25,N,9,10.22560728293294,8.853808274977197,1,"(5, 10]"
32,54000,mortgage,16.0,medical,A,10000,7.74,False,0.19,N,7,10.896757843893464,9.210440366976515,1,"(5, 10]"
27,27720,rent,1.0,education,B,7000,10.95,False,0.25,N,6,10.229945527689226,8.853808274977197,2,"(5, 10]"
30,28000,rent,1.0,personal,C,7000,13.22,False,0.25,Y,10,10.239995502805316,8.853808274977197,3,"(5, 10]"
30,54000,mortgage,8.0,personal,A,5000,8.0,False,0.09,N,8,10.896757843893464,8.517393171418904,1,"(5, 10]"
29,54000,mortgage,9.0,debt-consolidation,A,12000,9.32,False,0.22,N,7,10.896757843893464,9.39274525863144,1,"(5, 10]"
34,28704,rent,0.0,medical,A,7000,9.32,False,0.24,N,10,10.264826602601737,8.853808274977197,1,"(5, 10]"
32,54000,mortgage,9.0,venture,C,13000,12.53,False,0.24,N,10,10.896757843893464,9.472781556562168,3,"(5, 10]"
32,28800,rent,3.0,medical,A,7000,7.51,False,0.24,N,10,10.268165387743457,8.853808274977197,1,"(5, 10]"
27,29004,rent,6.0,debt-consolidation,A,7000,6.03,False,0.24,N,10,10.275223507900163,8.853808274977197,1,"(5, 10]"
31,29736,rent,4.0,education,A,7000,6.92,False,0.24,N,8,10.300147340682557,8.853808274977197,1,"(5, 10]"
27,30000,rent,5.0,medical,D,7000,15.62,True,0.23,N,6,10.308985993422082,8.853808274977197,4,"(5, 10]"
31,30000,rent,5.0,medical,B,7000,11.99,False,0.23,N,8,10.308985993422082,8.853808274977197,2,"(5, 10]"
33,54072,mortgage,1.0,debt-consolidation,A,3000,6.99,False,0.06,N,7,10.89809026446922,8.006700845440367,1,"(5, 10]"
34,54072,mortgage,12.0,personal,B,7000,11.89,False,0.13,N,9,10.89809026446922,8.853808274977197,2,"(5, 10]"
28,54080,mortgage,7.0,home-improvement,B,13750,11.14,False,0.25,N,7,10.898238201670146,9.528866827722943,2,"(5, 10]"
27,30000,rent,2.0,debt-consolidation,B,7000,10.37,False,0.23,N,7,10.308985993422082,8.853808274977197,2,"(5, 10]"
29,30000,rent,8.0,medical,C,7000,13.35,False,0.23,Y,10,10.308985993422082,8.853808274977197,3,"(5, 10]"
29,54099,mortgage,2.0,debt-consolidation,B,21000,9.96,False,0.39,N,6,10.898589464834572,9.952325334619427,2,"(5, 10]"
29,30000,rent,4.0,venture,B,7000,12.18,False,0.23,N,9,10.308985993422082,8.853808274977197,2,"(5, 10]"
27,54120,mortgage,2.0,venture,B,6000,11.36,False,0.11,N,6,10.89897755957152,8.699681400989514,2,"(5, 10]"
27,54216,mortgage,4.0,personal,A,9000,5.99,False,0.17,N,5,10.900749791385406,9.105090961257083,1,"(0, 5]"
30,30000,rent,3.0,medical,A,7000,,False,0.23,N,8,10.308985993422082,8.853808274977197,1,"(5, 10]"
27,31200,rent,3.0,personal,B,7000,9.88,False,0.22,N,9,10.348205424565991,8.853808274977197,2,"(5, 10]"
32,32000,rent,1.0,home-improvement,D,7000,14.91,True,0.22,Y,9,10.373522431293592,8.853808274977197,4,"(5, 10]"
29,54500,mortgage,7.0,personal,D,4275,,False,0.08,N,5,10.905974329106854,8.360773272144936,4,"(0, 5]"
29,54548,mortgage,8.0,venture,A,6000,7.14,False,0.11,N,9,10.906854659287504,8.699681400989514,1,"(5, 10]"
31,33000,rent,2.0,venture,A,7000,8.9,False,0.21,N,10,10.404293143019792,8.853808274977197,1,"(5, 10]"
30,54600,mortgage,11.0,venture,B,2500,9.99,False,0.05,N,7,10.907807476583594,7.824445930877619,2,"(5, 10]"
27,34000,rent,7.0,medical,C,7000,15.96,False,0.21,Y,10,10.434145214930489,8.853808274977197,3,"(5, 10]"
28,35000,rent,1.0,personal,B,7000,12.69,False,0.2,N,8,10.463131911491969,8.853808274977197,2,"(5, 10]"
29,54912,mortgage,11.0,debt-consolidation,C,5500,12.53,False,0.1,Y,8,10.913505393637529,8.612685172875459,3,"(5, 10]"
29,35000,rent,7.0,medical,C,7000,12.68,False,0.2,Y,9,10.463131911491969,8.853808274977197,3,"(5, 10]"
29,35000,rent,3.0,medical,B,7000,8.88,False,0.2,N,5,10.463131911491969,8.853808274977197,2,"(0, 5]"
35,36000,rent,5.0,medical,A,7000,6.91,False,0.19,N,9,10.491301994830229,8.853808274977197,1,"(5, 10]"
32,54996,mortgage,1.0,medical,A,7000,6.92,False,0.13,N,8,10.915033917272403,8.853808274977197,1,"(5, 10]"
31,36000,rent,14.0,education,C,7000,13.72,False,0.19,N,8,10.491301994830229,8.853808274977197,3,"(5, 10]"
28,30416,rent,7.0,home-improvement,D,7000,14.96,True,0.23,Y,7,10.322756941620687,8.853808274977197,4,"(5, 10]"
30,30475,rent,2.0,home-improvement,B,7000,,True,0.23,N,5,10.3246947675929,8.853808274977197,2,"(0, 5]"
27,36500,rent,3.0,debt-consolidation,C,7000,10.78,False,0.19,N,8,10.505094936455558,8.853808274977197,3,"(5, 10]"
30,48996,mortgage,14.0,education,C,1200,14.35,True,0.02,N,7,10.799514350728671,7.0909098220799835,3,"(5, 10]"
27,54996,own,5.0,personal,C,16400,13.98,False,0.3,N,9,10.915033917272403,9.70509758756311,3,"(5, 10]"
28,37000,rent,3.0,debt-consolidation,A,7000,9.32,False,0.19,N,8,10.518700218288163,8.853808274977197,1,"(5, 10]"
32,37120,rent,7.0,personal,C,7000,13.47,False,0.19,Y,10,10.521938126192444,8.853808274977197,3,"(5, 10]"
28,54996,mortgage,12.0,personal,A,6400,,False,0.12,N,5,10.915033917272403,8.764209507142004,1,"(0, 5]"
32,37440,rent,8.0,venture,B,7000,9.91,False,0.19,N,8,10.530521639636548,8.853808274977197,2,"(5, 10]"
29,32000,rent,2.0,education,C,7000,14.65,True,0.22,Y,10,10.373522431293592,8.853808274977197,3,"(5, 10]"
27,38000,rent,12.0,venture,A,7000,7.66,False,0.18,N,6,10.545367754151744,8.853808274977197,1,"(5, 10]"
27,38400,rent,2.0,medical,A,7000,7.51,False,0.18,N,6,10.555838779903407,8.853808274977197,1,"(5, 10]"
31,39000,rent,2.0,personal,C,7000,,False,0.18,N,9,10.5713425658087,8.853808274977197,3,"(5, 10]"
35,33000,rent,4.0,education,A,7000,7.9,True,0.21,N,9,10.404293143019792,8.853808274977197,1,"(5, 10]"
31,48996,mortgage,0.0,home-improvement,D,8500,14.11,True,0.17,Y,9,10.799514350728671,9.04793908261736,4,"(5, 10]"
27,54996,own,2.0,home-improvement,D,8000,14.11,False,0.15,Y,9,10.915033917272403,8.987321812850125,4,"(5, 10]"
29,39996,rent,3.0,personal,A,7000,9.32,False,0.18,N,6,10.596559730283431,8.853808274977197,1,"(5, 10]"
29,39996,rent,3.0,medical,C,7000,12.84,False,0.18,N,5,10.596559730283431,8.853808274977197,3,"(0, 5]"
28,34000,rent,2.0,education,C,7000,13.49,True,0.21,Y,5,10.434145214930489,8.853808274977197,3,"(0, 5]"
33,55000,mortgage,7.0,home-improvement,B,3500,10.65,False,0.06,N,5,10.915106645867503,8.160803920954665,2,"(0, 5]"
31,40000,rent,2.0,education,B,7000,9.62,False,0.17,N,9,10.59665973278358,8.853808274977197,2,"(5, 10]"
30,55000,mortgage,9.0,home-improvement,B,16000,,False,0.29,N,6,10.915106645867503,9.680406499268877,2,"(5, 10]"
29,40000,rent,14.0,venture,A,7000,7.14,False,0.17,N,5,10.59665973278358,8.853808274977197,1,"(0, 5]"
27,55000,mortgage,5.0,personal,A,5000,6.62,False,0.09,N,6,10.915106645867503,8.517393171418904,1,"(5, 10]"
35,40000,rent,3.0,venture,D,7000,16.07,False,0.17,Y,8,10.59665973278358,8.853808274977197,4,"(5, 10]"
28,40000,rent,2.0,personal,A,7000,8.59,False,0.17,N,10,10.59665973278358,8.853808274977197,1,"(5, 10]"
31,55000,mortgage,15.0,venture,B,4000,12.42,False,0.07,N,9,10.915106645867503,8.294299608857235,2,"(5, 10]"
28,55000,mortgage,4.0,home-improvement,A,20000,6.62,False,0.36,N,10,10.915106645867503,9.90353755128617,1,"(5, 10]"
29,55000,mortgage,9.0,home-improvement,A,5000,,False,0.09,N,8,10.915106645867503,8.517393171418904,1,"(5, 10]"
35,41000,rent,2.0,education,C,7000,13.49,False,0.17,Y,7,10.62135173563291,8.853808274977197,3,"(5, 10]"
30,55000,mortgage,2.0,education,A,11500,7.9,False,0.21,N,9,10.915106645867503,9.35018926709258,1,"(5, 10]"
27,41000,rent,3.0,debt-consolidation,C,7000,12.73,False,0.17,Y,5,10.62135173563291,8.853808274977197,3,"(0, 5]"
28,55000,own,13.0,personal,A,18000,7.9,False,0.33,N,6,10.915106645867503,9.798182590890704,1,"(5, 10]"
27,35520,rent,1.0,venture,D,7000,14.91,True,0.2,Y,8,10.477879349862969,8.853808274977197,4,"(5, 10]"
29,41779,rent,5.0,education,A,7000,5.79,False,0.17,N,10,10.640173035110555,8.853808274977197,1,"(5, 10]"
27,55000,mortgage,6.0,personal,A,10000,7.9,False,0.18,N,6,10.915106645867503,9.210440366976515,1,"(5, 10]"
27,55000,mortgage,1.0,debt-consolidation,A,9000,7.51,False,0.16,N,8,10.915106645867503,9.105090961257083,1,"(5, 10]"
31,42000,rent,2.0,medical,A,7000,7.9,False,0.17,N,7,10.645448706505872,8.853808274977197,1,"(5, 10]"
28,42000,rent,0.0,venture,B,7000,11.11,False,0.17,N,6,10.645448706505872,8.853808274977197,2,"(5, 10]"
33,36000,rent,5.0,debt-consolidation,A,7000,5.79,True,0.19,N,5,10.491301994830229,8.853808274977197,1,"(0, 5]"
28,55000,own,0.0,debt-consolidation,D,6700,16.77,False,0.12,Y,7,10.915106645867503,8.81001204797317,4,"(5, 10]"
28,55000,mortgage,7.0,medical,A,8000,,False,0.15,N,8,10.915106645867503,8.987321812850125,1,"(5, 10]"
28,55000,mortgage,7.0,debt-consolidation,A,22000,,False,0.4,N,10,10.915106645867503,9.99884318585288,1,"(5, 10]"
34,55000,mortgage,6.0,home-improvement,C,2500,13.49,False,0.05,N,7,10.915106645867503,7.824445930877619,3,"(5, 10]"
34,55000,mortgage,4.0,education,C,7000,13.49,False,0.13,Y,10,10.915106645867503,8.853808274977197,3,"(5, 10]"
27,55000,own,3.0,education,C,4500,13.49,False,0.08,N,8,10.915106645867503,8.412054873292933,3,"(5, 10]"
29,55000,mortgage,1.0,venture,A,12625,7.9,False,0.23,N,6,10.915106645867503,9.44351345892757,1,"(5, 10]"
31,55000,mortgage,9.0,debt-consolidation,A,8000,7.49,False,0.15,N,9,10.915106645867503,8.987321812850125,1,"(5, 10]"
28,43000,rent,12.0,medical,A,7000,,False,0.16,N,8,10.66897865021924,8.853808274977197,1,"(5, 10]"
29,55000,mortgage,5.0,personal,A,12000,7.49,False,0.22,N,6,10.915106645867503,9.39274525863144,1,"(5, 10]"
33,43000,rent,2.0,education,A,7000,7.88,False,0.16,N,6,10.66897865021924,8.853808274977197,1,"(5, 10]"
30,55000,mortgage,1.0,personal,B,6500,10.99,False,0.12,N,9,10.915106645867503,8.77971129020447,2,"(5, 10]"
28,55000,mortgage,6.0,education,A,2400,,False,0.04,N,8,10.915106645867503,7.783640596221253,1,"(5, 10]"
27,44000,rent,2.0,medical,A,7000,7.14,False,0.16,N,7,10.691967639914864,8.853808274977197,1,"(5, 10]"
28,55000,own,7.0,venture,A,20000,7.49,False,0.36,N,6,10.915106645867503,9.90353755128617,1,"(5, 10]"
34,55000,mortgage,3.0,venture,A,12800,5.42,False,0.23,N,9,10.915106645867503,9.45727857185611,1,"(5, 10]"
27,44400,rent,7.0,venture,B,7000,10.0,False,0.16,N,6,10.70101727068921,8.853808274977197,2,"(5, 10]"
28,49000,mortgage,11.0,venture,C,8025,,True,0.16,Y,7,10.799595985047786,8.990441550826862,3,"(5, 10]"
30,55000,mortgage,0.0,personal,C,6000,12.99,False,0.11,Y,6,10.915106645867503,8.699681400989514,3,"(5, 10]"
28,55000,mortgage,12.0,medical,A,7000,,False,0.13,N,6,10.915106645867503,8.853808274977197,1,"(5, 10]"
35,55000,mortgage,7.0,education,B,1450,10.59,False,0.03,N,5,10.915106645867503,7.280008252884188,2,"(0, 5]"
33,55000,mortgage,3.0,medical,A,1775,7.49,False,0.03,N,7,10.915106645867503,7.4821189235521155,1,"(5, 10]"
27,45000,rent,1.0,education,A,7000,7.49,False,0.16,N,9,10.714439990727769,8.853808274977197,1,"(5, 10]"
28,45000,rent,3.0,medical,C,7000,13.43,False,0.16,Y,7,10.714439990727769,8.853808274977197,3,"(5, 10]"
34,45000,rent,3.0,personal,B,7000,11.86,False,0.16,N,8,10.714439990727769,8.853808274977197,2,"(5, 10]"
33,45000,rent,0.0,venture,B,7000,10.38,False,0.16,N,8,10.714439990727769,8.853808274977197,2,"(5, 10]"
30,55000,mortgage,13.0,debt-consolidation,B,12000,,False,0.22,N,7,10.915106645867503,9.39274525863144,2,"(5, 10]"
31,55000,mortgage,7.0,home-improvement,A,12000,7.49,False,0.22,N,5,10.915106645867503,9.39274525863144,1,"(0, 5]"
27,39000,rent,4.0,personal,C,7000,13.79,True,0.18,Y,7,10.5713425658087,8.853808274977197,3,"(5, 10]"
34,46000,rent,1.0,medical,A,7000,8.9,False,0.15,N,8,10.736418414365376,8.853808274977197,1,"(5, 10]"
29,55000,mortgage,11.0,medical,B,4000,10.99,False,0.07,N,6,10.915106645867503,8.294299608857235,2,"(5, 10]"
27,55000,mortgage,3.0,personal,A,11000,7.49,False,0.2,N,10,10.915106645867503,9.305741456739437,1,"(5, 10]"
29,40000,rent,2.0,debt-consolidation,D,7000,14.91,True,0.17,Y,9,10.59665973278358,8.853808274977197,4,"(5, 10]"
32,49000,mortgage,3.0,medical,B,11500,10.99,True,0.23,N,9,10.799595985047786,9.35018926709258,2,"(5, 10]"
35,55000,mortgage,14.0,personal,A,15000,8.49,False,0.27,N,10,10.915106645867503,9.61587214452889,1,"(5, 10]"
29,47000,rent,2.0,education,B,7000,10.36,False,0.15,N,7,10.757924157061597,8.853808274977197,2,"(5, 10]"
30,49000,mortgage,2.0,personal,C,16000,13.49,True,0.33,N,7,10.799595985047786,9.680406499268877,3,"(5, 10]"
33,48000,rent,1.0,medical,B,7000,11.99,False,0.15,N,8,10.778977123006351,8.853808274977197,2,"(5, 10]"
29,55000,mortgage,4.0,personal,B,8000,10.0,False,0.15,N,6,10.915106645867503,8.987321812850125,2,"(5, 10]"
28,48000,rent,12.0,medical,B,7000,11.36,False,0.15,N,9,10.778977123006351,8.853808274977197,2,"(5, 10]"
29,55000,mortgage,4.0,personal,A,3600,6.92,False,0.07,N,10,10.915106645867503,8.188966863648876,1,"(5, 10]"
30,48409,rent,4.0,medical,B,7000,,False,0.14,N,10,10.78746168293374,8.853808274977197,2,"(5, 10]"
31,49000,rent,8.0,debt-consolidation,B,7000,12.69,False,0.14,N,6,10.799595985047786,8.853808274977197,2,"(5, 10]"
33,49896,rent,8.0,medical,A,7000,,False,0.14,N,9,10.817716159691836,8.853808274977197,1,"(5, 10]"
30,50000,rent,0.0,debt-consolidation,C,7000,14.65,False,0.14,N,9,10.819798284210286,8.853808274977197,3,"(5, 10]"
34,55000,mortgage,6.0,education,C,5000,13.43,False,0.09,Y,10,10.915106645867503,8.517393171418904,3,"(5, 10]"
35,50000,rent,4.0,debt-consolidation,B,7000,11.49,False,0.14,N,9,10.819798284210286,8.853808274977197,2,"(5, 10]"
35,55000,mortgage,3.0,debt-consolidation,A,3200,5.79,False,0.06,N,10,10.915106645867503,8.071218539969863,1,"(5, 10]"
29,50000,rent,3.0,debt-consolidation,B,7000,,False,0.14,N,6,10.819798284210286,8.853808274977197,2,"(5, 10]"
28,50000,rent,0.0,venture,A,7000,6.92,False,0.14,N,9,10.819798284210286,8.853808274977197,1,"(5, 10]"
28,50000,rent,0.0,education,A,7000,8.32,False,0.14,N,5,10.819798284210286,8.853808274977197,1,"(0, 5]"
29,50400,rent,6.0,debt-consolidation,A,7000,6.17,False,0.14,N,8,10.827766295132466,8.853808274977197,1,"(5, 10]"
29,55000,mortgage,13.0,medical,C,8000,13.72,False,0.15,N,9,10.915106645867503,8.987321812850125,3,"(5, 10]"
29,52000,rent,13.0,personal,D,7000,16.77,False,0.13,N,5,10.859018228147889,8.853808274977197,4,"(0, 5]"
33,55000,mortgage,5.0,personal,A,15000,6.54,False,0.27,N,6,10.915106645867503,9.61587214452889,1,"(5, 10]"
28,52000,rent,3.0,home-improvement,B,7000,11.99,False,0.13,N,8,10.859018228147889,8.853808274977197,2,"(5, 10]"
28,52000,rent,0.0,debt-consolidation,B,7000,,False,0.13,N,9,10.859018228147889,8.853808274977197,2,"(5, 10]"
27,55000,mortgage,2.0,medical,B,9600,9.62,False,0.17,N,9,10.915106645867503,9.169622538697624,2,"(5, 10]"
31,52249,rent,7.0,home-improvement,A,7000,7.49,False,0.13,N,7,10.863795169827055,8.853808274977197,1,"(5, 10]"
31,55000,mortgage,3.0,debt-consolidation,B,6250,9.99,False,0.11,N,9,10.915106645867503,8.740496729931813,2,"(5, 10]"
30,55000,mortgage,4.0,debt-consolidation,A,12000,5.79,False,0.22,N,10,10.915106645867503,9.39274525863144,1,"(5, 10]"
28,55000,mortgage,5.0,personal,A,4800,5.79,False,0.09,N,6,10.915106645867503,8.476579508530941,1,"(5, 10]"
27,55000,mortgage,0.0,debt-consolidation,A,11000,5.42,False,0.2,N,9,10.915106645867503,9.305741456739437,1,"(5, 10]"
28,53000,rent,0.0,debt-consolidation,B,7000,9.88,False,0.13,N,9,10.87806606028079,8.853808274977197,2,"(5, 10]"
27,53250,rent,1.0,medical,B,7000,10.37,False,0.13,N,6,10.882771862738064,8.853808274977197,2,"(5, 10]"
27,55000,mortgage,2.0,venture,D,7000,,False,0.13,Y,7,10.915106645867503,8.853808274977197,4,"(5, 10]"
28,48000,rent,0.0,home-improvement,C,7000,12.68,True,0.15,N,10,10.778977123006351,8.853808274977197,3,"(5, 10]"
